index,Unnamed: 0,VIN_(1-10),country,city,state,postal_code,model_year,make,model,electric_vehicle_type,clean_alternative_fuel_vehicle_eligibility,electric_range,base_MSRP,legislative_district,DOL_vehicle_ID,vehicle_location,electric_utility,2020_census_tract
2613,2613,KNDJX3AE6G,King,Seattle,WA,98125.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,46.0,221656669,POINT (-122.296385 47.71558),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000102.0
2614,2614,1FADP5CU6G,Thurston,Tumwater,WA,98512.0,2016,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,22.0,172679307,POINT (-122.9131017 47.0135926),PUGET SOUND ENERGY INC,53067010920.0
2615,2615,JTMABABA4P,King,Tukwila,WA,98188.0,2023,SUBARU,SOLTERRA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,11.0,244856685,POINT (-122.29179 47.43473),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200.0
2616,2616,KMHM54AC2P,King,Bellevue,WA,98005.0,2023,HYUNDAI,IONIQ 6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41.0,244579933,POINT (-122.16085 47.624515),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023604.0
2617,2617,1N4AZ0CP0D,King,Seattle,WA,98125.0,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,46.0,9244294,POINT (-122.296385 47.71558),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000900.0
2618,2618,KNDRMDLHXP,King,Seattle,WA,98117.0,2023,KIA,SORENTO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,36.0,228041404,POINT (-122.37275 47.68968),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003000.0
2619,2619,7PDSGABA9P,Clark,Vancouver,WA,98685.0,2023,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,18.0,255091917,POINT (-122.70302 45.703706),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040907.0
2620,2620,LVYBC0AL7J,Clark,Vancouver,WA,98683.0,2018,VOLVO,S90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,18.0,144423562,POINT (-122.4853873 45.6083347),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041329.0
2621,2621,1N4BZ1CPXL,Kitsap,Kingston,WA,98346.0,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,23.0,138383549,POINT (-122.50156 47.8019),PUGET SOUND ENERGY INC,53035090102.0
2622,2622,1V2WNPE81P,King,Auburn,WA,98001.0,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47.0,249851010,POINT (-122.2849393 47.3384055),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030501.0
2623,2623,1G1RF6E47E,Clark,Vancouver,WA,98686.0,2014,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,17.0,244594318,POINT (-122.6483953 45.7010427),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040812.0
2624,2624,5YJ3E1EA5N,King,Seattle,WA,98133.0,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46.0,193100981,POINT (-122.34584 47.76726),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001201.0
2625,2625,7SAYGDEE1N,King,Redmond,WA,98052.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,219176786,POINT (-122.12302 47.67668),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022605.0
2626,2626,JN1AZ0CP9B,King,Woodinville,WA,98072.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,45.0,152409897,POINT (-122.151665 47.75855),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032319.0
2627,2627,7SAXCDE50P,King,Bellevue,WA,98006.0,2023,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41.0,256120364,POINT (-122.16937 47.571015),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024901.0
2628,2628,1G1RC6S52H,Kitsap,Silverdale,WA,98383.0,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,23.0,150993923,POINT (-122.668076 47.665978),PUGET SOUND ENERGY INC,53035090400.0
2629,2629,5YJ3E1EB7P,Yakima,Zillah,WA,98953.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15.0,226094739,POINT (-120.26317 46.40556),PACIFICORP,53077002201.0
2630,2630,7SAYGAEE4P,King,Bellevue,WA,98005.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48.0,252551526,POINT (-122.16085 47.624515),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022805.0
2631,2631,5YJYGDEF9L,King,Bellevue,WA,98004.0,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,48.0,122454489,POINT (-122.201905 47.61385),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024001.0
2632,2632,1C4JJXP68M,Clark,Vancouver,WA,98665.0,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,49.0,219397531,POINT (-122.66592 45.678565),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041010.0
2633,2633,7SAYGAEE3P,King,Sammamish,WA,98075.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41.0,244456859,POINT (-122.03309 47.58153),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032224.0
2634,2634,5YJXCAE46G,King,Bellevue,WA,98004.0,2016,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,48.0,183429620,POINT (-122.201905 47.61385),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023805.0
2635,2635,5YJSA1E23K,King,Woodinville,WA,98072.0,2019,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,270,0,45.0,476766020,POINT (-122.151665 47.75855),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021802.0
2636,2636,1N4BZ0CP0H,King,Seattle,WA,98125.0,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,0,46.0,1883304,POINT (-122.296385 47.71558),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000700.0
2637,2637,5YJ3E1EA8M,Clark,Vancouver,WA,98684.0,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,17.0,179769425,POINT (-122.51692 45.6228),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041337.0
2638,2638,5YJ3E1EBXL,King,Seattle,WA,98109.0,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,43.0,102788570,POINT (-122.34848 47.632405),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007301.0
2639,2639,7SAYGDEE6P,King,Sammamish,WA,98075.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41.0,232658149,POINT (-122.03309 47.58153),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032224.0
2640,2640,7SAYGDEE9P,Snohomish,Bothell,WA,98021.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1.0,244285107,POINT (-122.179458 47.802589),PUGET SOUND ENERGY INC,53061051938.0
2641,2641,7SAYGDEF6N,King,Seattle,WA,98125.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46.0,219412049,POINT (-122.296385 47.71558),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000201.0
2642,2642,5YJYGDEE3M,King,Kirkland,WA,98034.0,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1.0,181549084,POINT (-122.209285 47.71124),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022203.0
2643,2643,KMHM34AC9P,Clark,Vancouver,WA,98664.0,2023,HYUNDAI,IONIQ 6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49.0,257251109,POINT (-122.589388 45.6228731),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041206.0
2644,2644,7SAYGDEE9N,Snohomish,Mill Creek,WA,98012.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44.0,202246817,POINT (-122.1873 47.820245),PUGET SOUND ENERGY INC,53061052008.0
2645,2645,5YJ3E1EB8J,King,Kirkland,WA,98034.0,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,45.0,233236244,POINT (-122.209285 47.71124),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021903.0
2646,2646,5YJ3E1EB2J,King,Sammamish,WA,98074.0,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,45.0,474357208,POINT (-122.0313266 47.6285782),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032318.0
2647,2647,3FMTK3SU9N,King,Kirkland,WA,98034.0,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1.0,228208676,POINT (-122.209285 47.71124),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022300.0
2648,2648,7SAYGDEE4N,King,Redmond,WA,98052.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48.0,216611265,POINT (-122.12302 47.67668),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022606.0
2649,2649,WA1L2BFZ9P,King,Bothell,WA,98011.0,2023,AUDI,Q4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1.0,237994655,POINT (-122.20578 47.762405),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021804.0
2650,2650,WAUTPBFF2H,King,Bellevue,WA,98008.0,2017,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,0,48.0,159300466,POINT (-122.11832 47.6245),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023300.0
2651,2651,7SAYGDEE4P,King,North Bend,WA,98045.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5.0,228825054,POINT (-121.7814012 47.4935316),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032704.0
2652,2652,5YJ3E1EA8M,Thurston,Tumwater,WA,98512.0,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,22.0,252185860,POINT (-122.9131017 47.0135926),PUGET SOUND ENERGY INC,53067010910.0
2653,2653,7SAYGAEE9P,King,Seattle,WA,98125.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46.0,257387196,POINT (-122.296385 47.71558),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000601.0
2654,2654,1N4AZ0CP2F,King,Seattle,WA,98133.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,32.0,276084651,POINT (-122.34584 47.76726),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000402.0
2655,2655,5YJ3E1EC0P,King,Kent,WA,98031.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47.0,230820754,POINT (-122.2012521 47.3931814),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029405.0
2656,2656,7SAYGDEE0P,King,Seattle,WA,98122.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43.0,230867248,POINT (-122.30839 47.610365),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008402.0
2657,2657,7SAYGDEE9P,King,Renton,WA,98058.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,11.0,253631304,POINT (-122.1298876 47.4451257),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029304.0
2658,2658,JA4J24A50J,King,Kent,WA,98031.0,2018,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,47.0,175669070,POINT (-122.2012521 47.3931814),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029403.0
2659,2659,5YJYGDEE7M,King,Bellevue,WA,98006.0,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41.0,166340933,POINT (-122.16937 47.571015),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024901.0
2660,2660,1G1FX6S00P,King,Seattle,WA,98115.0,2023,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46.0,253796749,POINT (-122.3185 47.67949),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001900.0
2661,2661,1G1FY6S02P,King,Seattle,WA,98125.0,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46.0,249762110,POINT (-122.296385 47.71558),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001000.0
2662,2662,5YJSA1E23H,King,Seattle,WA,98178.0,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,37.0,131912077,POINT (-122.234385 47.494545),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033011902.0
2663,2663,1FADP5CU1D,Cowlitz,Ariel,WA,98603.0,2013,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,20.0,181141775,POINT (-122.3597643 45.9897108),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001501.0
2664,2664,3FA6P0SU0E,Yakima,Moxee,WA,98936.0,2014,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,15.0,195513447,POINT (-120.3795117 46.55609),PACIFICORP,53077001702.0
2665,2665,KNDRJDLH3N,Cowlitz,Silverlake,WA,98645.0,2022,KIA,SORENTO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,20.0,183387753,POINT (-122.76217 46.30967),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015002004.0
2666,2666,5YJ3E1EB4K,King,Bellevue,WA,98006.0,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,41.0,295806220,POINT (-122.16937 47.571015),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024800.0
2667,2667,5YJ3E1EB3J,King,Kirkland,WA,98034.0,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,45.0,267891690,POINT (-122.209285 47.71124),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021904.0
2668,2668,1G1FX6S08P,King,Tukwila,WA,98188.0,2023,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,11.0,251362954,POINT (-122.29179 47.43473),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200.0
2669,2669,5YJYGDEF8M,King,Kirkland,WA,98034.0,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,181220490,POINT (-122.209285 47.71124),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021904.0
2670,2670,KNDRMDLH9P,King,Kirkland,WA,98034.0,2023,KIA,SORENTO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,45.0,240609470,POINT (-122.209285 47.71124),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021904.0
2671,2671,7SAYGAEE2P,King,Burien,WA,98166.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,34.0,254721120,POINT (-122.341345 47.465925),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033027902.0
2672,2672,3FMTK3SS3N,King,Redmond,WA,98052.0,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48.0,220709961,POINT (-122.12302 47.67668),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022606.0
2673,2673,3FMTK3SU7M,King,Duvall,WA,98019.0,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,190332929,POINT (-121.9810747 47.7377962),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032402.0
2674,2674,7SAYGAEE2P,King,Kent,WA,98031.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47.0,235813224,POINT (-122.2012521 47.3931814),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029406.0
2675,2675,5YJYGDEE0M,King,Redmond,WA,98052.0,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,132607821,POINT (-122.12302 47.67668),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032323.0
2676,2676,1N4AZ0CP6F,King,Seattle,WA,98125.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,46.0,163706028,POINT (-122.296385 47.71558),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000201.0
2677,2677,5YJ3E1EBXM,Clark,Vancouver,WA,98684.0,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,17.0,171192787,POINT (-122.51692 45.6228),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041337.0
2678,2678,5YJSA1AC4D,King,Seattle,WA,98125.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,46.0,200599234,POINT (-122.296385 47.71558),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000202.0
2679,2679,JN1AZ0CP5B,Clark,Brush Prairie,WA,98606.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,17.0,102215333,POINT (-122.5485715 45.7336587),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040715.0
2680,2680,5YJ3E1EB8N,King,Bellevue,WA,98004.0,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48.0,219285727,POINT (-122.201905 47.61385),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023806.0
2681,2681,7SAYGDEE6P,King,Seattle,WA,98107.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43.0,237860521,POINT (-122.37815 47.66866),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004800.0
2682,2682,7SAYGDEE2P,King,Seattle,WA,98125.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46.0,239559897,POINT (-122.296385 47.71558),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000900.0
2683,2683,KNDPYDAH7P,King,Seattle,WA,98115.0,2023,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,34,0,46.0,225733735,POINT (-122.3185 47.67949),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002600.0
2684,2684,1C4JJXP66P,Clark,Vancouver,WA,98684.0,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,17.0,244322326,POINT (-122.51692 45.6228),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041317.0
2685,2685,KM8KNDAF3P,King,Shoreline,WA,98133.0,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,32.0,252344214,POINT (-122.34584 47.76726),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020900.0
2686,2686,2C4RC1L74P,King,Tukwila,WA,98188.0,2023,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,11.0,236612911,POINT (-122.29179 47.43473),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200.0
2687,2687,JTMFB3FV8N,King,Kent,WA,98031.0,2022,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,33.0,211081839,POINT (-122.2012521 47.3931814),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029305.0
2688,2688,50EA1GBA0P,King,Seattle,WA,98177.0,2023,LUCID,AIR,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,32.0,233792506,POINT (-122.382425 47.77279),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000500.0
2689,2689,5YJXCBE49G,Clark,Vancouver,WA,98662.0,2016,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,17.0,133032861,POINT (-122.5918493 45.6617058),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040709.0
2690,2690,7SAXCAE56P,Snohomish,Bothell,WA,98021.0,2023,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1.0,254989290,POINT (-122.179458 47.802589),PUGET SOUND ENERGY INC,53061051937.0
2691,2691,KM8K23AG4P,King,Kirkland,WA,98033.0,2023,HYUNDAI,KONA ELECTRIC,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,244269966,POINT (-122.20264 47.6785),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022402.0
2692,2692,1V2GNPE86P,King,Sammamish,WA,98074.0,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,224457131,POINT (-122.0313266 47.6285782),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032316.0
2693,2693,5YJSA1E57P,King,Bellevue,WA,98005.0,2023,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41.0,257456132,POINT (-122.16085 47.624515),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023601.0
2694,2694,1C4RJYB60P,King,Tukwila,WA,98188.0,2023,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,11.0,241671818,POINT (-122.29179 47.43473),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200.0
2695,2695,5YJSA1E2XH,King,Kirkland,WA,98033.0,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,48.0,8853316,POINT (-122.20264 47.6785),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022701.0
2696,2696,KNDRMDLH8N,King,Seattle,WA,98146.0,2022,KIA,SORENTO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,34.0,181276280,POINT (-122.355145 47.505655),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033012100.0
